Electricity Load [J],Heating Load [J],Cooling Load [J],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly),,,,,,,,,
0.000123925,0,0,0,2,2,,,,14.87 ,0.000123925,,0,,0
0.000158657,0,0,0,2.583333333,2.583333333,,,,19.04 ,0.000158657,,0,,0
8.03885E-05,0,0,0,2.416666667,2.416666667,,,,9.65 ,8.03885E-05,,0,,0
4.12541E-05,0,0,0,2.583333333,2.583333333,,,,4.95 ,4.12541E-05,,0,,0
4.22854E-05,0,0,0,2.416666667,2.416666667,,,,5.07 ,4.22854E-05,,0,,0
6.59945E-06,0,0,0,0.833333333,0.833333333,,,,0.79 ,6.59945E-06,,0,,0
3.17752E-06,0,0,0,0,0,,,,0.38 ,3.17752E-06,,0,,0
0,0,0,0,0,0,,,,0.00 ,0,,0,,0
3.17752E-06,0,0,0,0,0,,,,0.38 ,3.17752E-06,,0,,0
6.59945E-06,0,0,0,0,0,,,,0.79 ,6.59945E-06,,0,,0
5.20624E-05,0,0,0,0,0,,,,6.25 ,5.20624E-05,,0,,0
0.000146655,0,0,0,0,0,,,,17.60 ,0.000146655,,0,,0
0.000195539,0,0,1.99E-05,0,0,,,,23.46 ,0.000195539,,0,,0
0.000149832,0,0,8.95E-05,0,0,,,,17.98 ,0.000149832,,0,,0
7.16163E-05,0,0,9.94E-06,0.583333333,0.583333333,,,,8.59 ,7.16163E-05,,0,,0
0.000117324,0,0,0,1.583333333,1.583333333,,,,14.08 ,0.000117324,,0,,0
7.16163E-05,0,0,0,1.416666667,1.416666667,,,,8.59 ,7.16163E-05,,0,,0
3.91079E-05,0,0,0,0.416666667,0.416666667,,,,4.69 ,3.91079E-05,,0,,0
5.86618E-05,0,0,0,1.166666667,1.166666667,,,,7.04 ,5.86618E-05,,0,,0
0.000143233,0,0,0,1.416666667,1.416666667,,,,17.19 ,0.000143233,,0,,0
7.16163E-05,0,0,0,0.416666667,0.416666667,,,,8.59 ,7.16163E-05,,0,,0
0.000107547,0,0,0,0,0,,,,12.91 ,0.000107547,,0,,0
4.22854E-05,0,0,0,0,0,,,,5.07 ,4.22854E-05,,0,,0
0.000100947,0,0,0,0.583333333,0.583333333,,,,12.11 ,0.000100947,,0,,0
0.000185762,0,0,0,0.416666667,0.416666667,,,,22.29 ,0.000185762,,0,,0
0.000237825,0,0,0,1.166666667,1.166666667,,,,28.54 ,0.000237825,,0,,0
0.000120501,0,0,0,2,2,,,,14.46 ,0.000120501,,0,,0
6.18393E-05,0,0,0,2,2,,,,7.42 ,6.18393E-05,,0,,0
3.0212E-05,0,0,0,0.833333333,0.833333333,,,,3.63 ,3.0212E-05,,0,,0
4.71517E-06,0,0,0,0.583333333,0.583333333,,,,0.57 ,4.71517E-06,,0,,0
2.27027E-06,0,0,0,0.416666667,0.416666667,,,,0.27 ,2.27027E-06,,0,,0
0,0,0,0,1.75,1.75,,,,0.00 ,0,,0,,0
2.27027E-06,0,0,0,1.25,1.25,,,,0.27 ,2.27027E-06,,0,,0
4.71517E-06,0,0,0,1.166666667,1.166666667,,,,0.57 ,4.71517E-06,,0,,0
3.71975E-05,0,0,0,2.583333333,2.583333333,,,,4.46 ,3.71975E-05,,0,,0
0.000104782,0,0,0,2.416666667,2.416666667,,,,12.57 ,0.000104782,,0,,0
0.000139709,0,0,0,3.166666667,3.166666667,,,,16.77 ,0.000139709,,0,,0
0.000107052,0,0,0,3.416666667,3.416666667,,,,12.85 ,0.000107052,,0,,0
5.11683E-05,0,0,0,4.75,4.75,,,,6.14 ,5.11683E-05,,0,,0
8.38253E-05,0,0,0,5.416666667,5.416666667,,,,10.06 ,8.38253E-05,,0,,0
5.11683E-05,0,0,0,5,5,,,,6.14 ,5.11683E-05,,0,,0
2.79418E-05,0,0,0,5.583333333,5.583333333,,,,3.35 ,2.79418E-05,,0,,0
4.19126E-05,0,0,0,6.583333333,6.583333333,,,,5.03 ,4.19126E-05,,0,,0
0.000102337,0,0,0,5.833333333,5.833333333,,,,12.28 ,0.000102337,,0,,0
5.11683E-05,0,0,0,5,5,,,,6.14 ,5.11683E-05,,0,,0
7.68398E-05,0,0,0,5,5,,,,9.22 ,7.68398E-05,,0,,0
3.0212E-05,0,0,0,4.416666667,4.416666667,,,,3.63 ,3.0212E-05,,0,,0
7.21247E-05,0,0,0,4,4,,,,8.65 ,7.21247E-05,,0,,0
0.000132723,0,0,0,4.583333333,4.583333333,,,,15.93 ,0.000132723,,0,,0
0.000169921,0,0,0,3.833333333,3.833333333,,,,20.39 ,0.000169921,,0,,0
8.60955E-05,0,0,0,2.416666667,2.416666667,,,,10.33 ,8.60955E-05,,0,,0
4.41829E-05,0,0,0,1.416666667,1.416666667,,,,5.30 ,4.41829E-05,,0,,0
2.33457E-05,0,0,0,2.166666667,2.166666667,,,,2.80 ,2.33457E-05,,0,,0
3.64354E-06,0,0,0,1.833333333,1.833333333,,,,0.44 ,3.64354E-06,,0,,0
1.7543E-06,0,0,0,0.416666667,0.416666667,,,,0.21 ,1.7543E-06,,0,,0
0,0,0,0,0,0,,,,0.00 ,0,,0,,0
1.7543E-06,0,0,0,0,0,,,,0.21 ,1.7543E-06,,0,,0
3.64354E-06,0,0,0,0,0,,,,0.44 ,3.64354E-06,,0,,0
2.87435E-05,0,0,0,0,0,,,,3.45 ,2.87435E-05,,0,,0
8.09676E-05,0,0,0,0,0,,,,9.72 ,8.09676E-05,,0,,0
0.000107957,0,0,7.99E-05,0,0,,,,12.95 ,0.000107957,,0,,0
8.27219E-05,0,0,0.000526753,0,0,,,,9.93 ,8.27219E-05,,0,,0
3.95392E-05,0,0,0.001015031,1.166666667,1.166666667,,,,4.74 ,3.95392E-05,,0,,0
6.47741E-05,0,0,0.001337996,2,2,,,,7.77 ,6.47741E-05,,0,,0
3.95392E-05,0,0,0.001507385,1.416666667,1.416666667,,,,4.74 ,3.95392E-05,,0,,0
2.15914E-05,0,0,0.001522547,1.583333333,1.583333333,,,,2.59 ,2.15914E-05,,0,,0
3.2387E-05,0,0,0.001491571,2,2,,,,3.89 ,3.2387E-05,,0,,0
7.90784E-05,0,0,0.001423424,0.833333333,0.833333333,,,,9.49 ,7.90784E-05,,0,,0
3.95392E-05,0,0,0.001226483,0,0,,,,4.74 ,3.95392E-05,,0,,0
5.93762E-05,0,0,0.000689621,1.166666667,1.166666667,,,,7.13 ,5.93762E-05,,0,,0
2.33457E-05,0,0,6.46E-05,2,2,,,,2.80 ,2.33457E-05,,0,,0
5.57327E-05,0,0,0,2,2,,,,6.69 ,5.57327E-05,,0,,0
0.000102559,0,0,0,2,2,,,,12.31 ,0.000102559,,0,,0
0.000131302,0,0,0,0.833333333,0.833333333,,,,15.76 ,0.000131302,,0,,0
6.65284E-05,0,0,0,0,0,,,,7.98 ,6.65284E-05,,0,,0
3.41413E-05,0,0,0,0,0,,,,4.10 ,3.41413E-05,,0,,0
2.01414E-05,0,0,0,1.166666667,1.166666667,,,,2.42 ,2.01414E-05,,0,,0
3.14345E-06,0,0,0,2.583333333,2.583333333,,,,0.38 ,3.14345E-06,,0,,0
1.51351E-06,0,0,0,2.416666667,2.416666667,,,,0.18 ,1.51351E-06,,0,,0
0,0,0,0,2,2,,,,0.00 ,0,,0,,0
1.51351E-06,0,0,0,2.583333333,2.583333333,,,,0.18 ,1.51351E-06,,0,,0
3.14345E-06,0,0,0,3,3,,,,0.38 ,3.14345E-06,,0,,0
2.47983E-05,0,0,0,2.416666667,2.416666667,,,,2.98 ,2.47983E-05,,0,,0
6.98544E-05,0,0,0,2.583333333,2.583333333,,,,8.38 ,6.98544E-05,,0,,0
9.31392E-05,0,0,0,3.583333333,3.583333333,,,,11.18 ,9.31392E-05,,0,,0
7.13679E-05,0,0,0,4,4,,,,8.56 ,7.13679E-05,,0,,0
3.41122E-05,0,0,0,4.583333333,4.583333333,,,,4.09 ,3.41122E-05,,0,,0
5.58835E-05,0,0,0,4.416666667,4.416666667,,,,6.71 ,5.58835E-05,,0,,0
3.41122E-05,0,0,0,3.416666667,3.416666667,,,,4.09 ,3.41122E-05,,0,,0
1.86278E-05,0,0,0,3.583333333,3.583333333,,,,2.24 ,1.86278E-05,,0,,0
2.79418E-05,0,0,0,4.583333333,4.583333333,,,,3.35 ,2.79418E-05,,0,,0
6.82245E-05,0,0,0,4.416666667,4.416666667,,,,8.19 ,6.82245E-05,,0,,0
3.41122E-05,0,0,0,4,4,,,,4.09 ,3.41122E-05,,0,,0
5.12266E-05,0,0,0,2.833333333,2.833333333,,,,6.15 ,5.12266E-05,,0,,0
2.01414E-05,0,0,0,2,2,,,,2.42 ,2.01414E-05,,0,,0
4.80831E-05,0,0,0,2,2,,,,5.77 ,4.80831E-05,,0,,0
8.84822E-05,0,0,0,0.833333333,0.833333333,,,,10.62 ,8.84822E-05,,0,,0
0.000113281,0,0,0,1.75,1.75,,,,13.59 ,0.000113281,,0,,0
5.7397E-05,0,0,0,4.166666667,4.166666667,,,,6.89 ,5.7397E-05,,0,,0
2.94553E-05,0,0,0,4.416666667,4.416666667,,,,3.53 ,2.94553E-05,,0,,0
3.0212E-05,0,0,0,4,4,,,,3.63 ,3.0212E-05,,0,,0
4.71517E-06,0,0,0,4.583333333,4.583333333,,,,0.57 ,4.71517E-06,,0,,0
2.27027E-06,0,0,0,4.416666667,4.416666667,,,,0.27 ,2.27027E-06,,0,,0
0,0,0,0,5.166666667,5.166666667,,,,0.00 ,0,,0,,0
2.27027E-06,0,0,0,4.833333333,4.833333333,,,,0.27 ,2.27027E-06,,0,,0
4.71517E-06,0,0,0,4,4,,,,0.57 ,4.71517E-06,,0,,0
3.71975E-05,0,0,6.52E-06,4,4,,,,4.46 ,3.71975E-05,,0,,0
0.000104782,0,0,2.93E-05,3.416666667,3.416666667,,,,12.57 ,0.000104782,,0,,0
0.000139709,0,0,3.26E-06,4.166666667,4.166666667,,,,16.77 ,0.000139709,,0,,0
0.000107052,0,0,0,4.416666667,4.416666667,,,,12.85 ,0.000107052,,0,,0
5.11683E-05,0,0,0,2.833333333,2.833333333,,,,6.14 ,5.11683E-05,,0,,0
8.38253E-05,0,0,0,3.166666667,3.166666667,,,,10.06 ,8.38253E-05,,0,,0
5.11683E-05,0,0,0.000130099,3.416666667,3.416666667,,,,6.14 ,5.11683E-05,,0,,0
2.79418E-05,0,0,0.000724021,4.75,4.75,,,,3.35 ,2.79418E-05,,0,,0
4.19126E-05,0,0,0.000816786,4.833333333,4.833333333,,,,5.03 ,4.19126E-05,,0,,0
0.000102337,0,0,0.000854609,2.833333333,2.833333333,,,,12.28 ,0.000102337,,0,,0
5.11683E-05,0,0,0.001136164,4.916666667,4.916666667,,,,6.14 ,5.11683E-05,,0,,0
7.68398E-05,0,0,0.00070299,5.833333333,5.833333333,,,,9.22 ,7.68398E-05,,0,,0
3.0212E-05,0,0,6.65E-05,5.583333333,5.583333333,,,,3.63 ,3.0212E-05,,0,,0
7.21247E-05,0,0,0,4.25,4.25,,,,8.65 ,7.21247E-05,,0,,0
0.000132723,0,0,0,4.166666667,4.166666667,,,,15.93 ,0.000132723,,0,,0
0.000169921,0,0,0,5,5,,,,20.39 ,0.000169921,,0,,0
8.60955E-05,0,0,0,2.666666667,2.666666667,,,,10.33 ,8.60955E-05,,0,,0
4.41829E-05,0,0,0,0.416666667,0.416666667,,,,5.30 ,4.41829E-05,,0,,0
3.0212E-05,0,0,0,0,0,,,,3.63 ,3.0212E-05,,0,,0
4.71517E-06,0,0,0,1.166666667,1.166666667,,,,0.57 ,4.71517E-06,,0,,0
2.27027E-06,0,0,0,2.583333333,2.583333333,,,,0.27 ,2.27027E-06,,0,,0
0,0,0,0,2.416666667,2.416666667,,,,0.00 ,0,,0,,0
2.27027E-06,0,0,0,0.833333333,0.833333333,,,,0.27 ,2.27027E-06,,0,,0
4.71517E-06,0,0,0,1.166666667,1.166666667,,,,0.57 ,4.71517E-06,,0,,0
3.71975E-05,0,0,1.96E-06,0.833333333,0.833333333,,,,4.46 ,3.71975E-05,,0,,0
0.000104782,0,0,0.00010434,0,0,,,,12.57 ,0.000104782,,0,,0
0.000139709,0,0,0.000600443,1.75,1.75,,,,16.77 ,0.000139709,,0,,0
0.000107052,0,0,0.000998239,1.833333333,1.833333333,,,,12.85 ,0.000107052,,0,,0
5.11683E-05,0,0,0.001095406,1.583333333,1.583333333,,,,6.14 ,5.11683E-05,,0,,0
8.38253E-05,0,0,0.001044866,2.583333333,2.583333333,,,,10.06 ,8.38253E-05,,0,,0
5.11683E-05,0,0,0.000982914,3,3,,,,6.14 ,5.11683E-05,,0,,0
2.79418E-05,0,0,0.000293619,3,3,,,,3.35 ,2.79418E-05,,0,,0
4.19126E-05,0,0,0.000871564,3,3,,,,5.03 ,4.19126E-05,,0,,0
0.000102337,0,0,9.68E-05,2.416666667,2.416666667,,,,12.28 ,0.000102337,,0,,0
5.11683E-05,0,0,0,1.416666667,1.416666667,,,,6.14 ,5.11683E-05,,0,,0
7.68398E-05,0,0,0,1,1,,,,9.22 ,7.68398E-05,,0,,0
3.0212E-05,0,0,0,1.583333333,1.583333333,,,,3.63 ,3.0212E-05,,0,,0
7.21247E-05,0,0,0,1.416666667,1.416666667,,,,8.65 ,7.21247E-05,,0,,0
0.000132723,0,0,0,0.416666667,0.416666667,,,,15.93 ,0.000132723,,0,,0
0.000169921,0,0,0,0,0,,,,20.39 ,0.000169921,,0,,0
8.60955E-05,0,0,0,0,0,,,,10.33 ,8.60955E-05,,0,,0
4.41829E-05,0,0,0,0,0,,,,5.30 ,4.41829E-05,,0,,0
2.49478E-05,0,0,0,0,0,,,,2.99 ,2.49478E-05,,0,,0
3.89359E-06,0,0,0,0,0,,,,0.47 ,3.89359E-06,,0,,0
1.87469E-06,0,0,0,0,0,,,,0.22 ,1.87469E-06,,0,,0
0,0,0,0,0.583333333,0.583333333,,,,0.00 ,0,,0,,0
1.87469E-06,0,0,0,1,1,,,,0.22 ,1.87469E-06,,0,,0
3.89359E-06,0,0,0,0.416666667,0.416666667,,,,0.47 ,3.89359E-06,,0,,0
3.07161E-05,0,0,0,0,0,,,,3.69 ,3.07161E-05,,0,,0
8.65242E-05,0,0,8.67E-05,0,0,,,,10.38 ,8.65242E-05,,0,,0
0.000115366,0,0,0.00055724,1.166666667,1.166666667,,,,13.84 ,0.000115366,,0,,0
8.83989E-05,0,0,0.000794613,2.583333333,2.583333333,,,,10.61 ,8.83989E-05,,0,,0
4.22527E-05,0,0,0.000301281,3.583333333,3.583333333,,,,5.07 ,4.22527E-05,,0,,0
6.92194E-05,0,0,0.000980143,4.583333333,4.583333333,,,,8.31 ,6.92194E-05,,0,,0
4.22527E-05,0,0,0.000108905,5,5,,,,5.07 ,4.22527E-05,,0,,0
2.30731E-05,0,0,0,5.583333333,5.583333333,,,,2.77 ,2.30731E-05,,0,,0
3.46097E-05,0,0,0,6,6,,,,4.15 ,3.46097E-05,,0,,0
8.45053E-05,0,0,0,5.416666667,5.416666667,,,,10.14 ,8.45053E-05,,0,,0
4.22527E-05,0,0,0,5,5,,,,5.07 ,4.22527E-05,,0,,0
6.34511E-05,0,0,0,5,5,,,,7.61 ,6.34511E-05,,0,,0
2.49478E-05,0,0,0,4.416666667,4.416666667,,,,2.99 ,2.49478E-05,,0,,0
5.95575E-05,0,0,0,4,4,,,,7.15 ,5.95575E-05,,0,,0
0.000109597,0,0,0,4.583333333,4.583333333,,,,13.15 ,0.000109597,,0,,0
0.000140313,0,0,0,4.416666667,4.416666667,,,,16.84 ,0.000140313,,0,,0
7.10941E-05,0,0,0,2.833333333,2.833333333,,,,8.53 ,7.10941E-05,,0,,0
3.64844E-05,0,0,0,2,2,,,,4.38 ,3.64844E-05,,0,,0
5.72198E-05,0,0,0,2.583333333,2.583333333,,,,6.87 ,5.72198E-05,,0,,0
8.93025E-06,0,0,0,3.583333333,3.583333333,,,,1.07 ,8.93025E-06,,0,,0
4.29975E-06,0,0,0,2.833333333,2.833333333,,,,0.52 ,4.29975E-06,,0,,0
0,0,0,0,2.583333333,2.583333333,,,,0.00 ,0,,0,,0
4.29975E-06,0,0,0,1.25,1.25,,,,0.52 ,4.29975E-06,,0,,0
8.93025E-06,0,0,0,0,0,,,,1.07 ,8.93025E-06,,0,,0
7.04498E-05,0,0,0,1.166666667,1.166666667,,,,8.45 ,7.04498E-05,,0,,0
0.00019845,0,0,0,1.416666667,1.416666667,,,,23.81 ,0.00019845,,0,,0
0.0002646,0,0,0,1.583333333,1.583333333,,,,31.75 ,0.0002646,,0,,0
0.00020275,0,0,0,1.416666667,1.416666667,,,,24.33 ,0.00020275,,0,,0
9.69098E-05,0,0,0,1,1,,,,11.63 ,9.69098E-05,,0,,0
0.00015876,0,0,0,1,1,,,,19.05 ,0.00015876,,0,,0
9.69098E-05,0,0,0,0.416666667,0.416666667,,,,11.63 ,9.69098E-05,,0,,0
0.00005292,0,0,0,1.166666667,1.166666667,,,,6.35 ,0.00005292,,0,,0
0.00007938,0,0,0,2.583333333,2.583333333,,,,9.53 ,0.00007938,,0,,0
0.00019382,0,0,0,2.416666667,2.416666667,,,,23.26 ,0.00019382,,0,,0
9.69098E-05,0,0,0,1.416666667,1.416666667,,,,11.63 ,9.69098E-05,,0,,0
0.00014553,0,0,0,1,1,,,,17.46 ,0.00014553,,0,,0
5.72198E-05,0,0,0,1,1,,,,6.87 ,5.72198E-05,,0,,0
0.0001366,0,0,0,1.583333333,1.583333333,,,,16.39 ,0.0001366,,0,,0
0.00025137,0,0,0,0.833333333,0.833333333,,,,30.16 ,0.00025137,,0,,0
0.00032182,0,0,0,0,0,,,,38.62 ,0.00032182,,0,,0
0.00016306,0,0,0,0,0,,,,19.57 ,0.00016306,,0,,0
8.36798E-05,0,0,0,0,0,,,,10.04 ,8.36798E-05,,0,,0
3.14136E-05,0,0,0,0,0,,,,3.77 ,3.14136E-05,,0,,0
4.90271E-06,0,0,0,0,0,,,,0.59 ,4.90271E-06,,0,,0
2.36056E-06,0,0,0,0,0,,,,0.28 ,2.36056E-06,,0,,0
0,0,0,0,0,0,,,,0.00 ,0,,0,,0
2.36056E-06,0,0,0,0,0,,,,0.28 ,2.36056E-06,,0,,0
4.90271E-06,0,0,0,0,0,,,,0.59 ,4.90271E-06,,0,,0
3.86769E-05,0,0,0,0.583333333,0.583333333,,,,4.64 ,3.86769E-05,,0,,0
0.000108949,0,0,0,1.583333333,1.583333333,,,,13.07 ,0.000108949,,0,,0
0.000145265,0,0,0,2.583333333,2.583333333,,,,17.43 ,0.000145265,,0,,0
0.00011131,0,0,0,3,3,,,,13.36 ,0.00011131,,0,,0
5.32035E-05,0,0,0,2.416666667,2.416666667,,,,6.38 ,5.32035E-05,,0,,0
8.71592E-05,0,0,0,2.583333333,2.583333333,,,,10.46 ,8.71592E-05,,0,,0
5.32035E-05,0,0,0,3,3,,,,6.38 ,5.32035E-05,,0,,0
2.90531E-05,0,0,0,1.833333333,1.833333333,,,,3.49 ,2.90531E-05,,0,,0
4.35796E-05,0,0,0,2.166666667,2.166666667,,,,5.23 ,4.35796E-05,,0,,0
0.000106407,0,0,0,2.416666667,2.416666667,,,,12.77 ,0.000106407,,0,,0
5.32035E-05,0,0,0,3.166666667,3.166666667,,,,6.38 ,5.32035E-05,,0,,0
7.9896E-05,0,0,0,3.416666667,3.416666667,,,,9.59 ,7.9896E-05,,0,,0
3.14136E-05,0,0,0,3,3,,,,3.77 ,3.14136E-05,,0,,0
7.49933E-05,0,0,0,2.416666667,2.416666667,,,,9.00 ,7.49933E-05,,0,,0
0.000138002,0,0,0,2.583333333,2.583333333,,,,16.56 ,0.000138002,,0,,0
0.000176679,0,0,0,3,3,,,,21.20 ,0.000176679,,0,,0
8.95198E-05,0,0,0,2.416666667,2.416666667,,,,10.74 ,8.95198E-05,,0,,0
4.59402E-05,0,0,0,2,2,,,,5.51 ,4.59402E-05,,0,,0
2.33457E-05,0,0,0,2,2,,,,2.80 ,2.33457E-05,,0,,0
3.64354E-06,0,0,0,3.166666667,3.166666667,,,,0.44 ,3.64354E-06,,0,,0
1.7543E-06,0,0,0,3.416666667,3.416666667,,,,0.21 ,1.7543E-06,,0,,0
0,0,0,0,2.416666667,2.416666667,,,,0.00 ,0,,0,,0
1.7543E-06,0,0,0,2,2,,,,0.21 ,1.7543E-06,,0,,0
3.64354E-06,0,0,0,2.583333333,2.583333333,,,,0.44 ,3.64354E-06,,0,,0
2.87435E-05,0,0,0,2.416666667,2.416666667,,,,3.45 ,2.87435E-05,,0,,0
8.09676E-05,0,0,0,3.166666667,3.166666667,,,,9.72 ,8.09676E-05,,0,,0
0.000107957,0,0,0,4,4,,,,12.95 ,0.000107957,,0,,0
8.27219E-05,0,0,0,3.416666667,3.416666667,,,,9.93 ,8.27219E-05,,0,,0
3.95392E-05,0,0,0,3,3,,,,4.74 ,3.95392E-05,,0,,0
6.47741E-05,0,0,0,2.416666667,2.416666667,,,,7.77 ,6.47741E-05,,0,,0
3.95392E-05,0,0,0,2.583333333,2.583333333,,,,4.74 ,3.95392E-05,,0,,0
2.15914E-05,0,0,0,3,3,,,,2.59 ,2.15914E-05,,0,,0
3.2387E-05,0,0,0,3.583333333,3.583333333,,,,3.89 ,3.2387E-05,,0,,0
7.90784E-05,0,0,0,4.583333333,4.583333333,,,,9.49 ,7.90784E-05,,0,,0
3.95392E-05,0,0,0,4.416666667,4.416666667,,,,4.74 ,3.95392E-05,,0,,0
5.93762E-05,0,0,0,2.833333333,2.833333333,,,,7.13 ,5.93762E-05,,0,,0
2.33457E-05,0,0,0,2.583333333,2.583333333,,,,2.80 ,2.33457E-05,,0,,0
5.57327E-05,0,0,0,1.25,1.25,,,,6.69 ,5.57327E-05,,0,,0
0.000102559,0,0,0,0,0,,,,12.31 ,0.000102559,,0,,0
0.000131302,0,0,0,0,0,,,,15.76 ,0.000131302,,0,,0
6.65284E-05,0,0,0,0,0,,,,7.98 ,6.65284E-05,,0,,0
3.41413E-05,0,0,0,0,0,,,,4.10 ,3.41413E-05,,0,,0
2.01414E-05,0,0,0,0,0,,,,2.42 ,2.01414E-05,,0,,0
3.14345E-06,0,0,0,1.75,1.75,,,,0.38 ,3.14345E-06,,0,,0
1.51351E-06,0,0,0,3,3,,,,0.18 ,1.51351E-06,,0,,0
0,0,0,0,1.25,1.25,,,,0.00 ,0,,0,,0
1.51351E-06,0,0,0,0,0,,,,0.18 ,1.51351E-06,,0,,0
3.14345E-06,0,0,0,0.583333333,0.583333333,,,,0.38 ,3.14345E-06,,0,,0
2.47983E-05,0,0,0,1,1,,,,2.98 ,2.47983E-05,,0,,0
6.98544E-05,0,0,0,1.583333333,1.583333333,,,,8.38 ,6.98544E-05,,0,,0
9.31392E-05,0,0,0,2,2,,,,11.18 ,9.31392E-05,,0,,0
7.13679E-05,0,0,0,2,2,,,,8.56 ,7.13679E-05,,0,,0
3.41122E-05,0,0,0,2.583333333,2.583333333,,,,4.09 ,3.41122E-05,,0,,0
5.58835E-05,0,0,0,2.416666667,2.416666667,,,,6.71 ,5.58835E-05,,0,,0
3.41122E-05,0,0,0,2,2,,,,4.09 ,3.41122E-05,,0,,0
1.86278E-05,0,0,0,1.416666667,1.416666667,,,,2.24 ,1.86278E-05,,0,,0
2.79418E-05,0,0,0,1.583333333,1.583333333,,,,3.35 ,2.79418E-05,,0,,0
6.82245E-05,0,0,0,2,2,,,,8.19 ,6.82245E-05,,0,,0
3.41122E-05,0,0,0,2,2,,,,4.09 ,3.41122E-05,,0,,0
5.12266E-05,0,0,0,1.416666667,1.416666667,,,,6.15 ,5.12266E-05,,0,,0
2.01414E-05,0,0,0,1,1,,,,2.42 ,2.01414E-05,,0,,0
4.80831E-05,0,0,0,0.416666667,0.416666667,,,,5.77 ,4.80831E-05,,0,,0
8.84822E-05,0,0,0,0,0,,,,10.62 ,8.84822E-05,,0,,0
0.000113281,0,0,0,0.583333333,0.583333333,,,,13.59 ,0.000113281,,0,,0
5.7397E-05,0,0,0,0.416666667,0.416666667,,,,6.89 ,5.7397E-05,,0,,0
2.94553E-05,0,0,0,0,0,,,,3.53 ,2.94553E-05,,0,,0
2.01414E-05,0,0,0,0.583333333,0.583333333,,,,2.42 ,2.01414E-05,,0,,0
3.14345E-06,0,0,0,0.416666667,0.416666667,,,,0.38 ,3.14345E-06,,0,,0
1.51351E-06,0,0,0,0,0,,,,0.18 ,1.51351E-06,,0,,0
0,0,0,0,0.583333333,0.583333333,,,,0.00 ,0,,0,,0
1.51351E-06,0,0,0,0.416666667,0.416666667,,,,0.18 ,1.51351E-06,,0,,0
3.14345E-06,0,0,0,0,0,,,,0.38 ,3.14345E-06,,0,,0
2.47983E-05,0,0,0,0,0,,,,2.98 ,2.47983E-05,,0,,0
6.98544E-05,0,0,0,0.583333333,0.583333333,,,,8.38 ,6.98544E-05,,0,,0
9.31392E-05,0,0,0,1.583333333,1.583333333,,,,11.18 ,9.31392E-05,,0,,0
7.13679E-05,0,0,0,2,2,,,,8.56 ,7.13679E-05,,0,,0
3.41122E-05,0,0,0,2,2,,,,4.09 ,3.41122E-05,,0,,0
5.58835E-05,0,0,0,2,2,,,,6.71 ,5.58835E-05,,0,,0
3.41122E-05,0,0,0,1.416666667,1.416666667,,,,4.09 ,3.41122E-05,,0,,0
1.86278E-05,0,0,0.000249438,1.583333333,1.583333333,,,,2.24 ,1.86278E-05,,0,,0
2.79418E-05,0,0,0.001362777,2,2,,,,3.35 ,2.79418E-05,,0,,0
6.82245E-05,0,0,0.001206104,2.583333333,2.583333333,,,,8.19 ,6.82245E-05,,0,,0
3.41122E-05,0,0,0.000120154,3,3,,,,4.09 ,3.41122E-05,,0,,0
5.12266E-05,0,0,0,2.416666667,2.416666667,,,,6.15 ,5.12266E-05,,0,,0
2.01414E-05,0,0,0,2,2,,,,2.42 ,2.01414E-05,,0,,0
4.80831E-05,0,0,0,1.416666667,1.416666667,,,,5.77 ,4.80831E-05,,0,,0
8.84822E-05,0,0,0,1,1,,,,10.62 ,8.84822E-05,,0,,0
0.000113281,0,0,0,1,1,,,,13.59 ,0.000113281,,0,,0
5.7397E-05,0,0,0,0.416666667,0.416666667,,,,6.89 ,5.7397E-05,,0,,0
2.94553E-05,0,0,0,0,0,,,,3.53 ,2.94553E-05,,0,,0
1.81387E-05,0,0,0,0,0,,,,2.18 ,1.81387E-05,,0,,0
2.83089E-06,0,0,0,0.583333333,0.583333333,,,,0.34 ,2.83089E-06,,0,,0
1.36302E-06,0,0,0,0.416666667,0.416666667,,,,0.16 ,1.36302E-06,,0,,0
0,0,0,0,1.166666667,1.166666667,,,,0.00 ,0,,0,,0
1.36302E-06,0,0,0,1.416666667,1.416666667,,,,0.16 ,1.36302E-06,,0,,0
2.83089E-06,0,0,0,0.416666667,0.416666667,,,,0.34 ,2.83089E-06,,0,,0
2.23326E-05,0,0,0,0,0,,,,2.68 ,2.23326E-05,,0,,0
6.29087E-05,0,0,9.55E-05,0,0,,,,7.55 ,6.29087E-05,,0,,0
8.38782E-05,0,0,0.000591966,1.75,1.75,,,,10.07 ,8.38782E-05,,0,,0
6.42717E-05,0,0,0.000990903,4.166666667,4.166666667,,,,7.71 ,6.42717E-05,,0,,0
3.07204E-05,0,0,0.00129789,4.416666667,4.416666667,,,,3.69 ,3.07204E-05,,0,,0
5.03269E-05,0,0,0.001507385,5.166666667,5.166666667,,,,6.04 ,5.03269E-05,,0,,0
3.07204E-05,0,0,0.001532655,6.583333333,6.583333333,,,,3.69 ,3.07204E-05,,0,,0
1.67756E-05,0,0,0.001518961,6.416666667,6.416666667,,,,2.01 ,1.67756E-05,,0,,0
2.51635E-05,0,0,0.001489615,6.583333333,6.583333333,,,,3.02 ,2.51635E-05,,0,,0
